,Gender,Occupation Status,Age,Education,Marital_Status,Dependants,Salary,State_Code,Current Loan,Tenure,Previous Loans,Defaulted,Status
478,0,0,38,1,0,1,19999,4,1,3,1,0,0
479,0,2,49,1,1,3,132213,5,0,0,2,0,1
480,1,2,47,0,0,1,10454,2,1,1,3,0,0
481,0,1,39,0,0,0,203437,4,0,0,1,1,1
482,0,1,41,1,0,0,24261,3,0,0,1,1,0
483,0,1,19,0,0,1,203437,4,1,1,1,0,1
484,0,2,21,0,1,0,132213,5,0,0,0,0,1
485,1,1,36,1,1,0,24261,3,0,0,0,0,0
486,0,2,43,1,0,1,94571,4,0,0,0,0,0
487,0,1,28,0,1,5,203437,4,0,0,0,0,1
488,0,2,49,0,0,0,10454,2,0,0,0,0,0
489,0,2,40,1,0,1,132213,5,0,0,0,0,1
490,0,1,44,1,0,1,385379,5,1,1,1,1,1
491,0,2,21,0,0,0,94571,4,0,0,1,0,0
492,0,0,26,0,1,4,12730,5,0,0,0,0,0
493,0,2,32,1,1,0,38252,3,1,1,1,1,0
494,0,2,42,1,1,2,132213,5,0,0,1,0,1
495,0,0,36,1,1,3,6959,3,0,0,0,0,0
496,1,0,33,1,0,0,12730,5,0,0,1,0,0
497,0,2,40,1,0,0,132213,5,0,0,1,0,1
498,1,1,41,1,1,4,385379,5,0,0,0,0,1
499,0,2,20,0,1,4,132213,5,1,1,1,0,1
500,1,2,49,1,1,0,94571,4,1,1,1,1,0
501,1,2,45,0,1,3,132213,5,1,4,2,1,1
502,0,2,28,0,1,5,10454,2,0,0,2,0,0
503,0,2,20,0,0,1,94571,4,0,0,0,0,0
504,0,2,44,1,1,4,132213,5,0,0,0,0,1
505,0,1,35,0,0,1,24261,3,0,0,0,0,0
506,1,2,26,1,1,1,94571,4,0,0,0,0,0
507,1,2,19,0,1,3,132213,5,0,0,1,1,1
508,0,2,27,1,1,4,94571,4,1,4,1,0,0
509,0,1,29,0,1,2,203437,4,1,1,2,0,1
510,0,2,40,0,1,5,38252,3,1,1,2,1,0
511,1,1,34,0,1,5,385379,5,1,3,1,1,1
512,1,1,25,0,0,1,385379,5,0,0,0,0,1
513,0,2,47,1,1,2,132213,5,0,0,0,0,1
514,0,1,28,0,0,0,203437,4,0,0,0,0,1
515,0,1,41,1,1,4,385379,5,0,0,1,0,1
516,0,2,44,0,1,1,38252,3,0,0,0,0,0
517,0,1,21,0,1,3,24261,3,0,0,0,0,0
518,0,2,36,1,1,0,132213,5,0,0,0,0,1
519,1,2,43,0,1,4,10454,2,0,0,2,0,0
520,0,2,42,1,0,1,132213,5,0,0,1,1,1
521,0,2,31,1,0,0,132213,5,0,0,0,0,1
522,0,2,46,0,0,0,10454,2,0,0,0,0,0
523,0,1,44,1,1,3,24261,3,1,4,2,0,0
524,0,2,25,1,1,3,132213,5,0,0,1,1,1
525,0,2,43,0,1,1,132213,5,0,0,1,1,1
526,0,1,22,1,0,1,99468,2,0,0,0,0,0
527,1,0,31,0,1,0,6959,3,0,0,1,0,0
528,0,2,38,1,0,1,132213,5,0,0,1,1,1
529,0,0,19,0,0,0,12730,5,1,3,4,1,0
530,1,2,26,0,1,3,132213,5,0,0,0,0,1
531,1,2,32,1,1,5,132213,5,1,2,1,0,1
532,0,2,34,0,0,1,38252,3,0,0,0,0,0
533,0,1,32,0,1,5,203437,4,1,4,1,0,1
534,0,2,30,1,0,0,10454,2,0,0,0,0,0
535,0,0,37,0,1,5,19999,4,0,0,0,0,0
536,1,1,41,1,1,3,385379,5,1,2,2,0,1
537,1,1,33,1,1,5,385379,5,0,0,1,1,1
538,0,1,46,1,1,5,99468,2,1,3,1,1,0
539,0,0,20,0,0,1,12730,5,1,1,1,0,0
540,0,2,20,0,0,1,132213,5,0,0,2,0,1
541,1,0,41,1,1,0,6959,3,1,2,1,0,0
542,0,2,49,0,1,4,94571,4,0,0,0,0,0
543,0,2,40,0,1,2,10454,2,0,0,2,0,0
544,0,2,37,1,1,2,132213,5,1,3,2,0,1
545,1,2,43,0,1,3,132213,5,1,4,3,0,1
546,0,2,44,1,0,1,132213,5,0,0,0,0,1
547,0,2,49,0,0,1,10454,2,1,3,4,0,0
548,0,2,48,1,1,1,10454,2,1,4,2,0,0
549,1,2,47,1,0,0,94571,4,0,0,0,0,0
550,0,2,40,1,1,4,10454,2,1,4,1,0,0
551,0,2,44,1,1,5,132213,5,0,0,1,1,1
552,1,2,44,0,0,0,132213,5,1,1,2,0,1
553,1,2,40,0,0,0,10454,2,1,3,1,0,0
554,0,1,35,1,1,4,385379,5,0,0,0,0,1
555,1,2,38,0,1,5,132213,5,1,2,4,0,1
556,0,1,28,0,1,4,24261,3,0,0,1,1,0
557,1,2,24,0,1,3,38252,3,1,3,1,0,0
558,1,2,33,0,1,1,132213,5,0,0,0,0,1
559,0,1,40,1,1,2,385379,5,0,0,2,0,1
560,1,0,29,0,1,0,5455,2,1,1,1,1,0
561,1,2,46,0,1,2,10454,2,0,0,0,0,0
562,0,2,23,1,1,1,10454,2,0,0,0,0,0
563,0,2,19,0,0,1,132213,5,1,4,3,1,1
564,0,2,26,0,0,1,38252,3,0,0,1,1,0
565,0,1,39,1,0,1,385379,5,0,0,1,1,1
566,0,2,46,1,1,2,132213,5,0,0,0,0,1
567,0,2,30,1,0,1,132213,5,0,0,1,1,1
568,0,1,30,1,1,4,203437,4,1,4,2,0,1
569,1,1,23,0,1,1,385379,5,0,0,0,0,1
570,0,1,25,1,0,0,385379,5,1,2,2,0,1
571,1,1,22,1,1,0,99468,2,0,0,0,0,0
572,1,2,24,0,0,0,132213,5,0,0,1,0,1
573,0,2,31,0,1,4,38252,3,0,0,0,0,0
574,1,2,38,0,1,4,132213,5,1,2,3,0,1
575,0,1,48,1,1,5,203437,4,0,0,0,0,1
576,1,2,33,0,0,1,132213,5,0,0,1,0,1
577,1,2,21,0,1,5,132213,5,0,0,2,1,1
578,1,2,41,1,0,1,132213,5,0,0,1,0,1
579,0,1,26,1,1,2,203437,4,0,0,1,1,1
580,1,2,38,1,1,5,94571,4,0,0,0,0,0
581,1,2,34,1,1,1,10454,2,1,4,1,0,0
582,0,0,31,1,1,5,19999,4,0,0,0,0,0
583,1,0,36,1,1,4,12730,5,0,0,1,0,0
584,0,2,46,1,1,3,10454,2,1,1,1,1,0
585,1,1,28,1,1,4,203437,4,1,1,1,1,1
586,0,2,48,1,0,0,94571,4,0,0,1,0,0
587,1,1,37,1,1,1,99468,2,0,0,0,0,0
588,0,2,35,0,0,0,94571,4,0,0,2,1,0
589,1,2,42,0,1,5,10454,2,0,0,0,0,0
590,0,1,49,0,1,3,203437,4,1,1,1,1,1
591,1,2,37,1,1,4,38252,3,1,1,3,1,0
592,0,2,46,0,1,3,94571,4,0,0,1,0,0
593,0,2,44,1,0,0,94571,4,1,1,3,1,0
594,0,2,41,0,1,4,94571,4,1,4,3,1,0
595,0,2,44,0,1,3,38252,3,0,0,1,0,0
596,0,0,23,0,0,0,19999,4,0,0,0,0,0
597,0,2,44,0,1,5,94571,4,0,0,0,0,0
598,1,1,39,1,1,4,385379,5,1,2,1,0,1
599,0,1,48,0,1,5,99468,2,1,4,1,0,0
600,1,1,41,1,1,0,99468,2,0,0,0,0,0
601,0,2,49,1,0,0,132213,5,0,0,0,0,1
602,0,2,27,0,1,2,38252,3,1,1,3,0,0
603,0,1,30,1,1,1,24261,3,1,1,3,1,0
604,0,1,39,1,1,3,99468,2,0,0,0,0,0
605,0,0,19,0,0,0,12730,5,1,1,1,1,0
606,0,2,44,1,0,1,132213,5,1,1,1,1,1
607,0,2,44,1,1,0,38252,3,0,0,1,0,0
608,0,2,19,0,1,2,38252,3,1,3,3,0,0
609,0,2,33,0,1,5,132213,5,0,0,0,0,1
610,0,2,20,0,0,0,132213,5,1,1,1,0,1
611,0,1,48,1,1,5,203437,4,0,0,2,0,1
612,0,2,40,1,1,2,38252,3,0,0,0,0,0
613,1,2,34,1,0,0,38252,3,1,4,3,0,0
614,1,1,43,1,1,4,203437,4,0,0,1,1,1
615,0,2,26,1,0,1,132213,5,0,0,1,0,1
616,0,2,31,1,0,0,132213,5,0,0,0,0,1
617,0,1,39,1,1,0,385379,5,0,0,0,0,1
618,1,1,19,0,1,1,203437,4,0,0,2,0,1
619,1,2,34,1,1,1,38252,3,0,0,0,0,0
620,0,1,47,0,0,0,203437,4,0,0,1,0,1
621,0,1,25,1,0,1,385379,5,1,1,3,0,1
622,0,1,49,1,1,0,385379,5,0,0,0,0,1
623,0,0,23,0,0,1,19999,4,1,2,1,0,0
624,1,2,40,1,1,2,10454,2,0,0,0,0,0
625,1,1,47,1,1,2,385379,5,0,0,0,0,1
626,0,0,41,0,1,2,6959,3,0,0,0,0,0
627,1,2,21,0,1,0,38252,3,0,0,0,0,0
628,1,2,30,0,1,5,132213,5,1,3,3,1,1
629,1,1,44,0,0,0,385379,5,0,0,0,0,1
630,0,1,34,0,1,5,203437,4,0,0,2,1,1
631,0,1,37,1,1,1,385379,5,0,0,2,1,1
632,0,1,23,0,1,0,385379,5,0,0,1,0,1
633,1,2,40,0,1,2,38252,3,1,3,4,0,0
634,0,0,43,0,1,2,12730,5,1,1,2,0,0
635,1,2,47,1,1,5,132213,5,0,0,1,0,1
636,1,0,32,1,1,0,12730,5,0,0,1,0,0
637,0,1,46,1,1,2,385379,5,0,0,1,0,1
638,1,1,23,1,0,1,385379,5,1,2,2,0,1
639,0,2,33,1,0,1,132213,5,0,0,0,0,1
640,1,2,35,1,1,1,132213,5,1,1,1,0,1
641,1,2,48,0,1,2,38252,3,1,4,1,0,0
642,1,1,32,0,1,3,203437,4,1,4,1,0,1
643,0,2,48,1,1,4,132213,5,0,0,1,1,1
644,0,1,38,1,1,2,24261,3,0,0,0,0,0
645,1,1,23,0,1,4,203437,4,0,0,1,0,1
646,0,1,30,1,0,1,99468,2,1,2,2,0,0
647,1,1,34,1,1,1,385379,5,0,0,0,0,1
648,1,1,44,0,1,3,385379,5,0,0,1,0,1
649,1,2,44,1,1,5,132213,5,0,0,0,0,1
650,0,1,34,1,1,4,203437,4,1,3,1,1,1
651,1,2,39,0,1,0,132213,5,0,0,0,0,1
652,0,1,25,0,0,1,99468,2,0,0,0,0,0
653,0,2,22,0,0,1,94571,4,1,2,1,1,0
654,0,2,19,0,0,0,10454,2,0,0,0,0,0
655,0,2,48,0,1,2,10454,2,0,0,0,0,0
656,0,2,48,0,1,3,132213,5,0,0,0,0,1
657,1,2,23,1,0,0,94571,4,0,0,1,0,0
658,0,2,41,1,1,1,132213,5,1,2,1,0,1
659,1,1,44,1,1,5,24261,3,1,1,2,1,0
660,1,2,28,1,1,5,132213,5,1,2,2,0,1
661,0,2,40,1,1,5,132213,5,0,0,1,0,1
662,0,2,23,1,0,0,132213,5,0,0,1,0,1
663,1,0,22,0,0,0,12730,5,0,0,0,0,0
664,1,2,20,0,1,0,94571,4,1,3,2,0,0
665,1,1,38,1,1,2,203437,4,0,0,1,1,1
666,1,1,49,0,1,0,203437,4,0,0,0,0,1
667,0,2,28,1,1,1,94571,4,0,0,1,0,0
668,0,0,44,0,1,4,19999,4,1,1,1,1,0
669,1,2,37,1,1,4,38252,3,0,0,0,0,0
670,0,1,44,1,1,4,99468,2,0,0,0,0,0
671,0,2,19,0,0,1,94571,4,1,4,4,1,0
672,1,1,42,1,1,3,385379,5,0,0,0,0,1
673,0,1,23,0,1,1,385379,5,0,0,0,0,1
674,0,1,31,1,1,5,24261,3,1,1,1,1,0
675,0,2,22,1,0,1,132213,5,0,0,1,0,1
676,1,1,34,1,1,4,203437,4,0,0,1,0,1
677,0,2,42,1,1,1,132213,5,1,1,1,0,1
678,0,2,34,1,1,1,132213,5,0,0,1,1,1
679,0,0,41,0,0,0,12730,5,1,2,1,1,0
680,0,2,20,0,0,0,132213,5,0,0,0,0,1
681,0,0,35,1,0,1,12730,5,1,3,2,0,0
682,0,1,46,0,0,0,99468,2,0,0,0,0,0
683,1,2,45,0,0,0,94571,4,0,0,0,0,0
684,1,1,38,0,1,2,385379,5,1,1,3,1,1
685,0,0,42,1,1,2,12730,5,0,0,1,0,0
686,1,2,30,1,1,4,132213,5,0,0,0,0,1
687,0,1,36,1,1,4,99468,2,0,0,0,0,0
688,0,1,21,0,0,0,24261,3,0,0,1,0,0
689,1,1,46,1,1,3,385379,5,0,0,2,0,1
690,0,1,19,0,1,3,385379,5,0,0,1,0,1
691,0,2,19,0,1,3,132213,5,0,0,1,0,1
692,0,2,47,0,1,5,132213,5,1,1,1,0,1
693,0,2,37,0,1,0,94571,4,1,3,1,1,0
694,0,2,29,1,0,1,38252,3,1,1,2,0,0
695,0,1,23,1,0,0,203437,4,0,0,0,0,1
696,0,1,30,0,0,0,203437,4,0,0,2,0,1
697,0,1,21,0,1,2,203437,4,0,0,0,0,1
698,1,2,19,0,0,1,132213,5,1,1,1,0,1
699,1,1,19,0,1,2,385379,5,1,3,1,1,1
700,0,1,26,0,0,0,385379,5,1,1,2,1,1
701,0,2,28,1,0,0,38252,3,0,0,0,0,0
702,0,2,29,0,1,3,132213,5,0,0,1,0,1
703,0,0,30,1,1,4,19999,4,1,3,2,1,0
704,0,2,47,0,1,4,132213,5,0,0,0,0,1
705,0,2,31,1,1,1,94571,4,0,0,0,0,0
706,0,1,30,1,1,4,203437,4,1,2,4,1,1
707,0,2,49,1,0,0,132213,5,0,0,0,0,1
708,0,1,32,0,1,5,385379,5,0,0,0,0,1
709,0,2,20,0,0,1,132213,5,0,0,0,0,1
710,0,1,47,1,0,1,203437,4,0,0,0,0,1
711,0,2,37,1,1,4,38252,3,0,0,0,0,0
712,0,2,36,0,1,2,38252,3,1,1,3,0,0
713,0,0,21,0,0,0,12730,5,0,0,0,0,0
714,0,2,41,1,1,0,10454,2,0,0,1,1,0
715,0,1,35,1,0,1,99468,2,0,0,0,0,0
716,1,1,44,1,1,5,385379,5,0,0,1,1,1
717,0,1,26,0,0,1,385379,5,0,0,1,0,1
718,0,2,47,0,1,4,94571,4,0,0,2,0,0
719,1,2,44,1,0,1,94571,4,1,1,1,0,0
720,0,1,28,0,1,5,99468,2,1,2,2,1,0
721,0,1,44,1,0,1,385379,5,1,3,1,0,1
722,0,2,48,1,1,5,132213,5,0,0,0,0,1
723,0,1,20,0,1,0,385379,5,0,0,0,0,1
724,0,1,37,1,1,0,24261,3,1,4,1,0,0
725,0,2,27,0,0,1,38252,3,0,0,0,0,0
726,0,1,25,0,0,0,203437,4,0,0,0,0,1
727,0,2,22,0,0,1,38252,3,0,0,0,0,0
728,1,2,44,0,1,5,94571,4,0,0,0,0,0
729,1,1,39,1,1,4,385379,5,0,0,0,0,1
730,0,1,36,0,0,1,24261,3,0,0,0,0,0
731,0,2,31,1,1,5,132213,5,1,1,3,0,1
732,0,1,29,1,1,3,385379,5,0,0,0,0,1
733,1,0,47,1,1,0,12730,5,1,4,1,0,0
734,0,2,42,0,0,0,132213,5,0,0,0,0,1
735,1,2,22,0,1,3,94571,4,0,0,0,0,0
736,0,2,43,0,1,4,38252,3,1,1,1,1,0
737,1,1,39,1,1,2,203437,4,1,4,3,0,1
738,0,1,47,1,0,0,203437,4,0,0,0,0,1
739,0,2,43,1,1,3,132213,5,0,0,1,0,1
740,1,1,22,0,0,0,203437,4,0,0,0,0,1
741,0,2,28,1,0,0,94571,4,0,0,0,0,0
742,0,2,23,0,1,2,10454,2,0,0,0,0,0
743,1,2,27,0,1,0,10454,2,1,1,4,0,0
744,1,2,42,1,1,3,10454,2,0,0,0,0,0
745,1,2,21,0,0,1,94571,4,0,0,0,0,0
746,0,1,35,0,1,5,203437,4,0,0,0,0,1
747,0,2,21,0,1,1,38252,3,0,0,1,1,0
748,0,1,34,1,1,0,385379,5,0,0,0,0,1
749,0,2,22,1,1,1,38252,3,0,0,1,0,0
750,1,2,36,0,0,0,132213,5,0,0,1,0,1
751,0,1,35,1,1,5,385379,5,1,2,1,0,1
752,0,1,25,1,0,1,24261,3,0,0,1,0,0
753,0,1,42,0,0,0,385379,5,0,0,2,0,1
754,1,0,41,0,1,0,19999,4,0,0,0,0,0
755,0,1,48,1,1,3,203437,4,0,0,0,0,1
756,0,1,23,0,0,1,24261,3,1,1,1,1,0
757,0,2,30,1,0,0,132213,5,0,0,0,0,1
758,0,1,35,0,1,3,385379,5,0,0,0,0,1
759,0,2,41,1,0,0,132213,5,1,2,1,1,1
760,0,2,31,1,1,0,132213,5,0,0,1,0,1
761,0,2,41,1,1,5,132213,5,1,4,4,0,1
762,0,2,43,1,1,3,132213,5,0,0,0,0,1
763,1,2,21,0,0,0,94571,4,0,0,1,0,0
764,0,2,27,0,1,3,132213,5,1,3,1,1,1
765,1,1,48,1,1,2,203437,4,1,4,2,0,1
766,0,1,35,0,1,2,385379,5,0,0,1,1,1
767,0,2,35,0,1,2,94571,4,0,0,2,0,0
768,0,1,48,1,1,2,24261,3,0,0,0,0,0
769,0,2,38,1,0,0,10454,2,0,0,1,0,0
770,0,2,34,1,1,5,10454,2,1,1,3,0,0
771,0,2,43,0,1,2,94571,4,0,0,0,0,0
772,1,1,40,1,1,2,385379,5,0,0,1,1,1
773,0,1,31,0,1,4,203437,4,0,0,0,0,1
774,0,2,45,1,0,0,38252,3,0,0,0,0,0
775,1,0,37,1,1,1,19999,4,0,0,0,0,0
776,0,2,35,1,1,4,94571,4,0,0,1,0,0
777,0,2,22,0,0,1,132213,5,0,0,0,0,1
778,1,2,30,1,0,1,10454,2,1,4,1,0,0
779,0,2,47,0,0,0,10454,2,0,0,1,1,0
780,0,2,27,1,1,0,132213,5,0,0,0,0,1
781,0,2,37,1,0,0,94571,4,0,0,1,0,0
782,0,2,30,1,1,3,38252,3,1,3,1,1,0
783,0,1,27,0,1,4,385379,5,0,0,1,0,1
784,1,1,25,1,1,0,385379,5,0,0,1,1,1
785,0,1,46,1,0,1,385379,5,0,0,0,0,1
786,0,2,32,0,1,2,38252,3,0,0,1,0,0
787,0,0,49,1,1,4,6959,3,1,2,1,1,0
788,1,2,38,1,1,3,94571,4,0,0,0,0,0
789,0,2,37,0,0,0,94571,4,0,0,0,0,0
790,1,2,44,0,0,1,38252,3,0,0,0,0,0
791,1,2,33,0,1,1,10454,2,0,0,0,0,0
792,1,2,34,1,0,1,38252,3,1,1,2,0,0
793,1,1,39,0,1,0,385379,5,0,0,1,1,1
794,0,2,23,0,0,1,94571,4,0,0,0,0,0
795,0,2,21,0,0,0,10454,2,0,0,0,0,0
796,0,0,30,1,0,0,12730,5,0,0,0,0,0
797,0,1,43,0,1,0,24261,3,0,0,0,0,0
798,0,2,38,0,1,5,132213,5,0,0,0,0,1
799,0,2,45,0,1,2,94571,4,0,0,1,1,0
800,0,2,39,0,1,0,94571,4,1,2,1,0,0
801,1,2,22,0,0,1,132213,5,1,4,3,0,1
802,1,0,39,0,1,1,19999,4,1,4,4,0,0
803,0,2,41,0,0,0,94571,4,0,0,2,0,0
804,0,2,34,1,0,0,10454,2,0,0,0,0,0
805,0,2,43,0,0,1,94571,4,1,2,4,1,0
806,0,2,25,0,1,1,132213,5,0,0,1,1,1
807,1,1,31,1,0,1,385379,5,0,0,2,0,1
808,1,0,39,1,1,4,19999,4,1,4,1,1,0
809,0,2,28,1,1,3,132213,5,1,1,1,0,1
810,0,2,44,0,1,1,94571,4,1,4,1,0,0
811,0,1,25,1,1,2,385379,5,0,0,2,0,1
812,0,0,32,1,1,1,12730,5,1,3,1,0,0
813,0,2,49,1,0,1,38252,3,1,4,1,0,0
814,0,2,44,1,1,5,10454,2,0,0,0,0,0
815,0,2,23,0,0,1,38252,3,1,2,1,0,0
816,0,2,21,0,0,0,132213,5,0,0,0,0,1
817,0,2,41,1,1,5,94571,4,0,0,0,0,0
818,1,0,47,0,1,2,12730,5,0,0,1,1,0
819,0,1,29,1,1,2,385379,5,1,2,3,0,1
820,1,1,29,0,0,1,203437,4,0,0,2,1,1
821,0,1,36,0,1,0,385379,5,0,0,0,0,1
822,1,2,33,1,1,2,132213,5,0,0,0,0,1
823,0,1,30,1,1,2,385379,5,0,0,0,0,1
824,0,1,27,1,1,0,99468,2,0,0,1,0,0
825,1,2,28,1,1,3,10454,2,0,0,0,0,0
826,1,1,44,1,1,4,385379,5,1,2,1,0,1
827,1,1,30,0,1,1,385379,5,0,0,0,0,1
828,0,2,35,1,1,3,94571,4,0,0,1,1,0
829,0,1,47,1,1,0,385379,5,0,0,1,1,1
830,0,2,24,1,1,3,38252,3,0,0,0,0,0
831,0,0,25,1,0,0,12730,5,0,0,1,0,0
832,1,2,32,1,1,3,94571,4,0,0,1,0,0
833,0,2,31,1,0,0,132213,5,0,0,0,0,1
834,1,2,26,1,1,4,38252,3,0,0,0,0,0
835,0,1,28,1,1,2,24261,3,0,0,0,0,0
836,0,2,27,1,1,3,132213,5,0,0,0,0,1
837,0,1,36,1,0,1,203437,4,0,0,0,0,1
838,0,2,45,1,1,4,132213,5,1,1,1,0,1
839,1,0,44,0,1,5,19999,4,1,1,1,1,0
840,0,1,20,0,1,5,203437,4,0,0,2,1,1
841,0,0,23,1,0,1,6959,3,0,0,0,0,0
842,1,2,47,0,1,1,132213,5,0,0,0,0,1
843,1,2,23,1,0,1,132213,5,0,0,0,0,1
844,0,1,24,0,0,1,385379,5,0,0,1,1,1
845,0,2,37,1,0,1,94571,4,1,1,2,0,0
846,0,1,26,1,0,1,385379,5,0,0,1,1,1
847,0,1,34,1,1,2,385379,5,0,0,0,0,1
848,0,2,31,1,0,0,94571,4,0,0,0,0,0
849,1,1,19,0,0,1,385379,5,1,4,3,1,1
850,0,1,40,0,1,5,385379,5,1,1,1,1,1
851,0,2,38,1,1,1,132213,5,0,0,1,1,1
852,0,1,35,1,1,2,385379,5,1,4,2,1,1
853,0,0,49,1,1,0,12730,5,1,3,4,0,0
854,1,1,25,1,1,4,385379,5,1,1,4,0,1
855,1,2,43,1,0,0,94571,4,0,0,0,0,0
856,0,2,31,1,1,5,38252,3,0,0,0,0,0
857,0,1,22,0,0,0,203437,4,0,0,1,0,1
858,1,2,22,1,0,1,132213,5,0,0,0,0,1
859,0,2,24,1,0,1,38252,3,1,2,1,0,0
860,1,2,46,0,1,3,132213,5,1,3,2,1,1
861,1,1,49,1,0,1,99468,2,0,0,0,0,0
862,0,1,37,0,1,4,24261,3,1,4,4,1,0
863,0,1,47,1,1,2,203437,4,0,0,0,0,1
864,1,2,30,1,1,1,132213,5,1,1,1,1,1
865,1,1,40,0,1,0,385379,5,0,0,1,1,1
866,0,2,25,0,0,1,38252,3,0,0,0,0,0
867,0,1,45,0,0,1,203437,4,0,0,1,1,1
868,0,2,28,1,1,3,10454,2,0,0,0,0,0
869,0,2,44,0,1,0,132213,5,1,1,3,0,1
870,1,1,37,0,1,2,203437,4,0,0,0,0,1
871,0,1,25,0,1,4,24261,3,0,0,1,0,0
872,0,1,48,0,1,4,203437,4,0,0,1,1,1
873,1,2,21,0,1,5,132213,5,0,0,0,0,1
874,0,2,31,0,1,0,38252,3,1,1,1,0,0
875,1,2,31,1,0,0,94571,4,0,0,1,0,0
876,0,1,36,0,0,0,385379,5,0,0,1,1,1
877,0,2,46,1,1,5,132213,5,0,0,1,1,1
878,1,1,48,1,0,0,24261,3,0,0,2,0,0
879,0,0,44,0,1,4,12730,5,0,0,0,0,0
880,1,2,38,0,1,0,132213,5,1,4,1,0,1
881,1,0,46,0,1,5,12730,5,1,3,1,0,0
882,0,2,26,1,1,1,94571,4,1,3,1,1,0
883,0,2,47,1,0,1,132213,5,0,0,0,0,1
884,0,2,49,0,0,1,132213,5,0,0,0,0,1
885,1,2,27,1,1,1,94571,4,1,4,1,0,0
886,0,2,25,0,1,1,132213,5,0,0,1,0,1
887,1,2,19,0,1,3,132213,5,0,0,2,0,1
888,0,1,21,0,1,3,203437,4,0,0,0,0,1
889,1,2,31,1,1,3,10454,2,0,0,0,0,0
890,0,2,46,1,1,5,132213,5,0,0,0,0,1
891,0,2,48,1,0,0,132213,5,0,0,0,0,1
892,1,1,43,1,1,1,385379,5,0,0,0,0,1
893,0,1,49,0,0,1,385379,5,0,0,0,0,1
894,0,2,46,1,1,2,94571,4,0,0,1,0,0
895,0,1,35,0,1,5,385379,5,0,0,0,0,1
896,1,1,43,1,1,1,203437,4,0,0,0,0,1
897,0,2,42,1,1,1,132213,5,1,4,3,1,1
898,0,1,19,0,0,1,99468,2,0,0,1,1,0
899,0,1,24,0,0,0,24261,3,1,2,1,0,0
900,1,2,39,1,1,2,132213,5,1,1,1,0,1
901,1,2,24,1,1,3,38252,3,1,2,2,1,0
902,0,2,44,1,1,3,94571,4,0,0,2,0,0
903,0,1,30,1,1,4,24261,3,0,0,1,1,0
904,1,1,31,1,1,2,385379,5,0,0,0,0,1
905,1,1,31,1,1,5,203437,4,0,0,0,0,1
906,1,2,47,0,1,2,10454,2,1,1,3,0,0
907,0,0,33,1,0,0,19999,4,1,2,1,0,0
908,0,2,39,1,1,5,132213,5,1,3,4,0,1
909,1,2,34,0,1,4,132213,5,0,0,0,0,1
910,0,1,40,0,0,0,99468,2,0,0,1,0,0
911,1,2,39,0,1,0,132213,5,1,4,3,0,1
912,0,1,29,1,1,5,385379,5,1,2,1,1,1
913,0,1,46,1,1,1,385379,5,0,0,0,0,1
914,0,0,23,0,0,1,12730,5,0,0,1,0,0
915,0,2,22,1,0,0,38252,3,1,1,4,0,0
916,1,1,21,0,1,4,385379,5,1,2,2,1,1
917,1,0,37,1,1,2,6959,3,1,4,3,0,0
918,0,2,38,1,0,0,38252,3,1,1,1,0,0
919,0,1,43,0,1,0,385379,5,0,0,0,0,1
920,1,0,36,1,1,1,12730,5,1,2,2,0,0
921,0,1,33,0,0,1,24261,3,0,0,1,1,0
922,0,1,27,1,1,3,203437,4,1,2,3,0,1
923,0,2,35,0,1,2,38252,3,0,0,0,0,0
924,1,2,32,0,1,4,132213,5,0,0,0,0,1
925,0,2,33,1,0,1,132213,5,0,0,0,0,1
926,0,1,49,0,0,0,99468,2,0,0,2,0,0
927,0,2,19,0,0,0,132213,5,0,0,2,1,1
928,1,2,39,1,1,4,132213,5,1,1,2,0,1
929,0,1,40,0,1,1,24261,3,0,0,0,0,0
930,0,0,40,1,0,0,12730,5,0,0,0,0,0
931,0,2,21,0,0,0,10454,2,1,1,1,0,0
932,0,2,34,0,1,4,94571,4,1,3,1,1,0
933,0,0,41,0,1,4,6959,3,1,2,1,1,0
934,0,2,43,1,1,4,132213,5,0,0,0,0,1
935,1,2,29,1,1,4,132213,5,1,4,2,0,1
936,1,1,30,1,1,5,385379,5,1,2,2,0,1
937,0,1,28,0,1,0,385379,5,0,0,1,1,1
938,1,1,34,1,1,4,203437,4,1,3,1,0,1
939,0,2,26,0,0,1,132213,5,1,2,1,0,1
940,1,0,24,0,0,0,19999,4,1,3,1,1,0
941,0,2,30,0,1,0,38252,3,0,0,0,0,0
942,1,2,42,1,1,0,94571,4,1,3,1,0,0
943,0,2,46,1,1,0,94571,4,0,0,2,0,0
944,0,2,39,1,1,5,38252,3,1,3,1,0,0
945,1,2,26,1,0,1,132213,5,1,2,3,1,1
946,1,1,44,0,0,0,203437,4,0,0,1,0,1
947,1,2,46,1,1,1,94571,4,0,0,1,0,0
948,1,0,22,1,1,2,5455,2,0,0,1,1,0
949,0,2,44,1,1,2,132213,5,0,0,1,1,1
950,0,2,26,0,0,1,132213,5,1,3,1,1,1
951,0,2,44,1,1,1,132213,5,0,0,0,0,1
952,0,2,46,1,1,4,132213,5,0,0,0,0,1
953,0,1,36,1,1,4,385379,5,0,0,0,0,1
954,0,2,46,1,1,3,94571,4,0,0,1,1,0
955,0,2,46,0,0,0,132213,5,0,0,2,1,1
956,0,1,23,0,1,2,203437,4,1,4,2,1,1
957,0,1,27,1,0,0,385379,5,0,0,0,0,1
